,smiles,cid,bitter,bitter_prob,non_bitter_prob,sweet,sweet_prob,non_sweet_prob
9606,CC12CCCC(C1CCC34C2CCC(C3)(C(=C)C4)OC5C(C(C(C(O5)CO)O)OC6C(C(C(C(O6)CO)O)O)O)OC7C(C(C(C(O7)CO)O)OC8C(C(C(C(O8)CO)O)O)O)O)(C)C(=O)OC9C(C(C(C(O9)CO)O)O)O,87325125.0,False,6.312747343245206e-05,0.9999368725265676,True,0.9999334513941195,6.654860588051204e-05
9607,CC1C(C(C(C(O1)OC2C(C(C(OC2OC34CCC5C6(CCCC(C6CCC5(C3)CC4=C)(C)C(=O)OC7C(C(C(C(O7)CO)O)O)OC8C(C(C(C(O8)CO)O)O)O)C)CO)O)OC9C(C(C(C(O9)CO)O)O)O)O)O)O,87325201.0,False,2.2158649922191013e-05,0.9999778413500778,True,0.9999845823049986,1.5417695001351817e-05
9608,CC12CCCC(C1CCC34C2CCC(C3)(C(=C)C4)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)(C)C(=O)OC7C(C(C(C(O7)CO)OC8C(C(C(C(O8)CO)O)O)OC9C(C(C(C(O9)CO)O)O)O)O)O,87325206.0,False,0.0001742018514320953,0.9998257981485679,True,0.9998367172087905,0.00016328279120947364
9609,CC12CCCC(C1CCC34C2CCC(C3)(C(=C)C4)OC5C(C(C(C(O5)CO)O)OC6C(C(C(C(O6)CO)OC7C(C(C(C(O7)CO)O)O)O)O)O)OC8C(C(C(C(O8)CO)O)O)O)(C)C(=O)OC9C(C(C(C(O9)CO)O)O)O,87325448.0,False,0.0001056847029564636,0.9998943152970435,True,0.9999078261227965,9.217387720350523e-05
9610,CC1C(C(C(C(O1)OC2C(C(C(OC2OC(=O)C3(CCCC4(C3CCC56C4CCC(C5)(C(=C)C6)OC7C(C(C(C(O7)CO)O)OC8C(C(C(C(O8)CO)O)O)O)OC9C(C(C(C(O9)CO)O)O)O)C)C)CO)O)O)O)O)O,87325506.0,False,2.2144556024085623e-05,0.9999778554439759,True,0.9999827024457483,1.72975542517273e-05
9611,CC12CCCC(C1CCC34C2CCC(C3)(C(=C)C4)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)(C)C(=O)OC7C(C(C(C(O7)COC8C(C(C(CO8)O)O)O)O)O)O,87325730.0,False,0.0005843895336073928,0.9994156104663926,True,0.9982508841139147,0.001749115886085284
9612,CC12CCCC(C1CCC34C2CCC(C3)(C(=C)C4)OC5C(C(C(C(O5)CO)O)OC6(C(C(C(O6)CO)O)O)CO)OC7C(C(C(C(O7)CO)O)O)O)(C)C(=O)OC8C(C(C(C(O8)CO)O)O)O,87366800.0,False,0.0001184633194724915,0.9998815366805275,True,0.9998861455610978,0.00011385443890221669
9613,CC12CCCC(C1CCC34C2CCC(C3)(C(=C)C4)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)(C)C(=O)OC7C(C(C(C(O7)CO)O)O)OS(=O)(=O)[O-].[Na+],88497025.0,False,0.0001586207548067694,0.9998413792451932,True,0.8846055654764716,0.11539443452352838
9614,CC12CCCC(C1CCC34C2CCC(C3)(C(=C)C4)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)(C)C(=O)OC7C(C(C(C(O7)CO)O)O)OS(=O)(=O)O,88497026.0,False,0.0006674915551717704,0.9993325084448282,True,0.85248773055176,0.14751226944824003
9615,CC1C(OC(C(C1O)O)OC2C(C(C(OC2OC34CCC5C6(CCCC(C6CCC5(C3)CC4=C)(C)C(=O)OC7C(C(C(C(O7)CO)O)C)OC8C(C(C(C(O8)CO)O)O)O)C)CO)O)OC9C(C(C(C(O9)CO)O)O)O)CO,88553904.0,False,0.00010092728767123798,0.9998990727123288,True,0.9999410475852241,5.895241477593682e-05
9616,CC12CCCC(C1CCC34C2CCC(C3)(C(=C)C4)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)(C)C(=O)OC7C(C(C(C(O7)CO)O)O)O.C(C1C(C(C(C(O1)O)OC2C(C(C(C(O2)CO)O)O)O)O)O)O,88731560.0,False,0.00444812180262799,0.995551878197372,True,0.5109559328459685,0.4890440671540315
9617,CC1CCC(C2C1C3CCC4(CC3(CC2)CC4=C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)(C)C(=O)OC7C(C(C(C(O7)CO)O)O)O,89262715.0,False,0.10720833067984428,0.8927916693201557,True,0.7184041781222053,0.28159582187779475
9618,CC12CCCC(C1CCC34C2CCC(C3)(C(=C)C4)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)(C)C(=O)OC7C(C(C(C(O7)CO)O)O)O.C(C1C(C(C(C(O1)OC2(C(C(C(O2)CO)O)O)CO)O)O)O)O,89525242.0,False,0.009532942760798758,0.9904670572392013,True,0.6027434548471436,0.39725654515285636
9619,CC12CCCC(C1CCC34C2CCC(C3)(C(=C)C4)OC5C(C(C(C(O5)CO)O)OC6C(C(C(C(O6)CO)O)O)O)OC7C(C(C(C(O7)CO)O)(C8C(C(C(C(O8)CO)O)O)O)O)O)(C)C(=O)OC9C(C(C(C(O9)CO)O)O)O,89586948.0,False,0.00018624543896798864,0.999813754561032,True,0.9999003256819898,9.96743180101678e-05
9620,CC12CCCC(C1CCC34C2CCC(C3)(C(=C)C4)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)(C)C(=O)OC7C(C(C(C(O7)CO)O)O)O.C(=O)O,90022922.0,False,0.0007086230445771201,0.9992913769554229,True,0.9373251771318608,0.06267482286813919
9621,CC12CCCC(C1CCC34C2CCC(C3)(C(=C)C4)OC5CC(C(C(C5OC6C(C(C(C(O6)CO)O)O)O)OC7C(C(C(C(O7)CO)O)O)O)O)CO)(C)C(=O)OC8C(C(C(C(O8)CO)O)O)O,90222529.0,False,0.00012746531862926615,0.9998725346813707,True,0.9997623481446319,0.00023765185536805955
9622,CC12CCCC(C1CCC34C2CCC(C3)(C(=C)C4)OCC5C(C(C(C(O5)CO)O)COCC6C(C(C(C(O6)CO)O)O)O)OC7C(C(C(C(O7)CO)O)O)O)(C)C(=O)OC8C(C(C(C(O8)CO)O)O)OC9C(C(C(C(O9)CO)O)O)O,90224701.0,False,0.0038514899135531763,0.9961485100864468,True,0.9971059539595003,0.002894046040499698
9623,CC1C(C(C(C(O1)OC2C(C(C(OC2OC34CCC5C6(CCCC(C6CCC5(C3)CC4=C)(C)C(=O)OC7C(C(C(C(O7)CO)O)OC8C(C(C(C(O8)CO)OI)O)O)OC9C(C(C(C(O9)CO)O)O)O)C)CO)O)OC1C(C(C(C(O1)CO)O)O)O)O)O)O,90435632.0,False,1.9953835767561258e-05,0.9999800461642324,True,0.9999832102216706,1.678977832941797e-05
9624,CC(C(C(C(C(O)OC1C(C(C(OC1OC(=O)C2(CCCC3(C2CCC45C3CCC(C4)(C(=C)C5)OC6C(C(C(C(O6)CO)O)OC7C(C(C(C(O7)CO)O)O)O)OC8C(C(C(C(O8)CO)O)O)O)C)C)CO)O)OC9C(C(C(C(O9)CO)O)O)O)O)OC1C(C(C(C(O1)CO)O)O)O)O)I,90435638.0,False,8.932185229926846e-06,0.9999910678147701,True,0.9999989733263701,1.0266736298891743e-06
9625,CC(C(C(C(C(O)OC1C(C(C(OC1OC(=O)C2(CCCC3(C2CCC45C3CCC(C4)(C(=C)C5)OC6C(C(C(C(O6)CO)O)OC7C(C(C(C(O7)CO)O)O)O)OC8C(C(C(C(O8)CO)O)O)O)C)C)CO)O)OC9C(C(C(C(O9)CO)O)O)O)O)O)O)I,90435640.0,False,1.7553816990405462e-05,0.9999824461830096,True,0.9999658045017153,3.4195498284650405e-05
9626,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3C(C(OC(C3O)OC45CCC6C7(CCCC(C7CCC6(C4)CC5=C)(C)C(=O)OC8C(C(C(C(O8)CO)O)O)O)C)CO)O)CO)O)O)O)O)O,90474281.0,False,0.00022237894728286363,0.9997776210527172,True,0.9996476210478072,0.0003523789521927556
9627,CC12CCCC(C1CCC34C2CCC(C3)(C(=C)C4)OCC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)COCC7C(C(C(C(O7)CO)O)O)O)O)O)(C)C(=O)OC8C(C(C(C(O8)CO)O)O)O,90480402.0,False,0.024990875076595254,0.9750091249234047,True,0.8499250153727648,0.15007498462723523
