,mols_bitswet,T_F,bitswet_smiles,id,cid
12373,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFE4670>,False,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)CO)O)OC4C(OC(C(C4O)O)O)CO,s_28120,11282980.0
12374,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFE4620>,False,COC1=C(C=CC(=C1)C2=COC3=CC(=C(C(=C3C2=O)O)OC)O)OC4C(C(C(C(O4)CO)O)O)O,s_28121,11294806.0
12375,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFE45D0>,False,CC1C(C(C(C(O1)OC2C(C(COC2OC3=C4C(=C(C=C3)O)OC5=CC(=CC(=C5C4=O)O)OC)O)O)O)O)O,s_28122,11330321.0
12376,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFE42B0>,False,COC1=CC(=C2C(=C1)OC(=C(C2=O)O)C3=CC(=C(C=C3)O)OC4C(C(C(C(O4)CO)OC5C(C(C(CO5)O)OC6C(C(C(CO6)O)O)O)O)O)O)O,s_28123,11343154.0
12377,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFE4260>,False,COC1=CC=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3OC4C(C(C(C(O4)CO)O)O)O)OC5C(C(C(C(O5)CO)O)O)O,s_28124,11376977.0
12378,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFE4210>,False,COC1=CC(=CC(=C1OC)O)C2=COC3=CC(=C(C(=C3C2=O)O)OC)OC4C(C(C(C(O4)COC5C(C(C(C(O5)CO)O)O)O)O)O)O,s_28126,11377422.0
12379,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFE41C0>,False,C1C2=C(C3=C(O1)C(=C(C=C3)O)O)OC4=CC(=CC(=C4C2=O)O)OC5C(C(C(C(O5)CO)O)O)O,s_28127,11465690.0
12380,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFE4170>,False,CC(=O)OCC1C(C(C(C(O1)OC2=C(C=CC3=C2OC=C(C3=O)C4=CC=C(C=C4)O)O)OC(=O)C)OC(=O)C)OC(=O)C,s_28128,11498070.0
12381,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFE4120>,False,COC(=O)CC1C(C(C(C(O1)OC2=CC(=C3C(=C2)OC(=CC3=O)C4=CC(=C(C=C4)O)O)O)O)O)O,s_28131,11547679.0
12382,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFE40D0>,False,CC1C(C(C(C(O1)OC2=C(C=CC(=C2)C3=COC4=C(C3=O)C=CC(=C4)O)O)O)O)O,s_28132,11567875.0
12383,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFE4080>,False,COC1=CC(=C2C(=C1)OC=C(C2=O)C3=CC(=C(C=C3)OC4C(C(C(C(O4)COC5C(C(CO5)(CO)O)O)O)O)O)OC)O,s_28133,11570770.0
12384,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFE4030>,False,CC1C(C(C(C(O1)OC2=C(C=CC(=C2)C3=COC4=CC(=CC(=C4C3=O)O)O)O)O)O)O,s_28135,11604429.0
12385,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFD0440>,False,C1C(OC2=CC(=CC(=C2C1=O)O)OC3C(C(C(C(O3)CO)O)O)O)C4=CC(=C(C=C4)OC5C(C(C(C(O5)CO)O)O)O)O,s_28136,11621423.0
12386,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFD0170>,False,COC1=C(C(=C2C(=C1)C(=O)C3=C(O2)C=CC=C3O)OC4C(C(C(C(O4)CO)O)O)O)O,s_28137,11626253.0
12387,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFCCF80>,False,CC1CC(C(C(C1O)O)O)OCC2C(C(C(C(O2)OC3=CC(=C4C(=C3)OC(=CC4=O)C5=CC(=C(C=C5)O)OC)O)O)O)O,s_28138,11635778.0
12388,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFCCF30>,False,COC1=C(C=CC(=C1)C2CC(=O)C3=C(C=C(C=C3O2)OC4C(C(C(C(O4)CO)O)O)O)O)OC5C(C(C(C(O5)CO)O)O)O,s_28140,11643048.0
12389,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFCCEE0>,False,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=C3)OC(=C(C4=O)O)C5=CC(=C(C=C5)OC)O)O)O)O)OC6C(C(C(C(O6)CO)O)O)O)O)O)O,s_28141,11643505.0
12390,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFCCE90>,False,COC1=C(C=C(C2=C1OC(=CC2=O)C3=CC=CC=C3O)O)OC4C(C(C(C(O4)CO)O)O)O,s_28143,11655573.0
12391,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFCCE40>,False,COC1=C(C=C(C2=C1OC(=CC2=O)C3=CC=CC=C3OC4C(C(C(C(O4)CO)O)O)O)O)O,s_28144,11662629.0
12392,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFCCDF0>,False,CC1C(C(C(C(O1)OC2=C(C(=C3C(=C2)OC=C(C3=O)C4=CC=C(C=C4)OC5C(C(C(C(O5)CO)O)O)O)O)OC)O)O)O,s_28146,11692941.0
12393,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFCCDA0>,False,COC1=CC=CC=C1C2=CC(=O)C3=C(O2)C(=C(C=C3O)OC4C(C(C(C(O4)CO)O)O)O)OC,s_28148,11705597.0
12394,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFCCA80>,False,COC1=C(C=CC(=C1)C2=CC(=O)C3=C(C=C(C=C3O2)OC4C(C(C(C(O4)CC(=O)OC)O)O)O)O)O,s_28149,11706081.0
12395,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFCCA30>,False,COC1=CC(=C2C(=C1)OC3=C(C2=O)C=CC(=C3OC)O)OC4C(C(C(C(O4)COC5C(C(C(CO5)O)O)O)O)O)O,s_28150,11721212.0
12396,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFCC9E0>,False,CC1C(C(C(C(O1)COCC2C(C(C(C(O2)OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O,s_28152,11767327.0
12397,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFCC990>,False,COC1=CC2=C(C=C1)OC3=CC(=C(C(=C3C2=O)O)OC)OC4C(C(C(C(O4)CO)O)O)O,s_28153,11797781.0
12398,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFCC940>,False,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C4C(=O)CC(OC4=CC(=C3)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O,s_28154,11801662.0
12399,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFCC8F0>,False,COC1=C(OC2=CC(=CC(=C2C1=O)OC3C(C(C(C(O3)CO)O)O)O)O)C4=CC(=C(C=C4)O)O,s_28156,11838413.0
12400,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFCC8A0>,False,COC1=C(C=CC(=C1)C2=CC(=O)C3=C(C=C(C=C3O2)OC4C(C(C(CO4)O)O)O)O)O,s_28158,11957949.0
12401,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFCC850>,False,C1=CC(=CC=C1CCC(=O)C2=C(C(=C(C=C2O)O)OC3C(C(C(C(O3)O)O)O)O)O)O,s_28159,11962108.0
12402,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFCC800>,False,COC1=C(C2=C(C(=C1)O)C(=O)C=C(O2)C3=C(C(=CC=C3)OC4C(C(C(C(O4)CO)O)O)O)O)OC,s_28165,11968627.0
12403,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFCC7B0>,False,COC1=C(C=CC(=C1)C2=COC3=CC(=C(C(=C3C2=O)O)OC)OC4C(C(C(C(O4)COC5C(C(C(C(O5)CO)O)O)O)O)O)O)O,s_28166,11968628.0
12404,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFCC760>,False,COC1=C(C2=C(C=C1)OC3=CC(=CC(=C3C2=O)OC4C(C(C(C(O4)COC5C(C(C(C(O5)CO)O)O)O)O)O)O)OC)O,s_28173,11972355.0
12405,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFCC710>,False,COC1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C(=C3O)OC)OC)OC4C(C(C(C(O4)CO)O)O)O,s_28174,11972372.0
12406,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFCC6C0>,False,COC1=C(C=C2C(=C1O)C(=O)C(=CO2)C3=CC=C(C=C3)OC4C(C(C(C(O4)COC5C(C(C(C(O5)CO)O)O)O)O)O)O)O,s_28177,11972472.0
12407,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFCC670>,False,COC1=C(C=CC(=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(CO4)O)O)O)O,s_28178,12088155.0
12408,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFCC620>,False,C1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=C3)OC(=CC4=O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O)O,s_28180,12302233.0
12409,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFCC5D0>,False,COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O)O,s_28194,12443210.0
12410,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFCC580>,False,C1C(C(C(C(O1)OC2C(C(C(OC2C3=C(C=C4C(=C3O)C(=O)C=C(O4)C5=CC(=C(C=C5)O)O)O)CO)O)O)O)O)O,s_28203,13338928.0
12411,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFCC530>,False,COC1=C(C=CC(=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)OC4C(C(C(C(O4)CO)O)O)O)O)OC)O,s_28204,13344657.0
12412,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFB5120>,False,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)OCCO)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O,s_28205,13453675.0
12413,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFB4DF0>,False,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)OCCO)OCCO)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O,s_28206,13453677.0
12414,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFB42B0>,False,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)OCCO)OCCO)C5=CC(=C(C=C5)O)OCCO)O)O)O)O)O)O,s_28207,13453679.0
12415,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFB3F80>,False,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)OC)OC)O)O)O)O)O)O,s_28208,13714494.0
12416,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFB3CB0>,False,COC1=CC(=C(C(=C1)OC)C(=O)C=CC2=CC(=C(C=C2)OC3C(C(C(C(O3)CO)O)O)O)OC)O,s_28210,13870532.0
12417,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFB3710>,False,CC=CC(=O)OCC1C(C(C(C(O1)OC2=CC(=C3C(=C2)OC(=CC3=O)C4=CC(=C(C=C4)O)OC)O)O)O)O,s_28214,13872455.0
12418,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFB3440>,False,C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)OC4C(C(C(C(O4)COC5C(C(C(C(O5)CO)O)O)O)O)O)O)O)O)O,s_28222,14032967.0
12419,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFB3120>,False,COC1=C(C=C(C=C1)C=CC(=O)C2=C(C(=C(C=C2)O)OC3C(C(C(C(O3)CO)O)O)O)O)O,s_28225,14162682.0
12420,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFB30D0>,False,COC1=CC=CC(=C1C2=CC(=O)C3=C(O2)C(=C(C=C3O)OC)OC)OC4C(C(C(C(O4)CO)O)O)O,s_28226,14180793.0
12421,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFB3080>,False,C1=CC(=C(C=C1C=CC(=O)C2=C(C(=C(C=C2)O)OC3C(C(C(C(O3)CO)O)O)O)O)O)O,s_28227,14213549.0
12422,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFB3030>,False,C1=CC(=C(C=C1C=CC(=O)C2=C(C(=C(C=C2)OC3C(C(C(C(O3)COC4C(C(C(C(O4)CO)O)O)O)O)O)O)O)O)O)O,s_28228,14213552.0
12423,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFB2F80>,False,C1=CC(=C(C=C1C=CC(=O)C2=C(C(=C(C=C2)OC3C(C(C(C(O3)CO)O)O)O)OC4C(C(C(C(O4)CO)O)O)O)O)O)O,s_28229,14213553.0
12424,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFB2F30>,False,CC1C(C(C(C(O1)OC2=CC(=C3C(=C2)OC(=C(C3=O)O)C4=CC(=C(C=C4)O)OC)O)O)O)O,s_28234,14310828.0
12425,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFB2EE0>,False,COC1=C(C=CC(=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)OC4C(C(C(C(O4)CO)O)O)OC5C(C(C(C(O5)CO)O)O)O)O)O)O,s_28235,14353476.0
12426,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFB2E90>,False,COC1=CC(=C2C(=C1)OC(=CC2=O)C3=CC(=C(C=C3)OC4C(C(C(C(O4)CO)O)O)O)OC)O,s_28236,14376376.0
12427,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFB2E40>,False,COC1=CC(=C2C(=C1)OC(=C(C2=O)OC3C(C(C(C(O3)CO)O)O)O)C4=CC(=C(C=C4)OC5C(C(C(C(O5)CO)O)O)O)OC)O,s_28237,14376378.0
12428,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFB2DF0>,False,COC1=CC(=C2C(=C1)OC3=C(C=CC(=C3C2=O)OC4C(C(C(C(O4)COC5C(C(C(CO5)O)O)O)O)O)O)O)O,s_28240,14524491.0
12429,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFB2DA0>,False,COC1=C(C=CC(=C1)C2=CC(=O)C3=C(O2)C(=C(C=C3O)OC4C(C(C(C(O4)CO)O)O)O)OC)O,s_28244,14825846.0
12430,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFB2D50>,False,COC1=CC(=C2C(=C1)OC3=C(C2=O)C(=C(C=C3)OC4C(C(C(C(O4)CO)O)O)O)OC)O,s_28245,14828367.0
12431,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFB2D00>,False,CC(=O)OCC1C(C(C(C(O1)OC2=C(C=CC(=C2O)C(=O)C=CC3=CC(=C(C=C3)OC)O)O)O)O)O,s_28246,14861257.0
12432,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFB2CB0>,False,COC1=C(C=C(C=C1O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O)O,s_28249,15479950.0
12433,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFB2C60>,False,CC1C(C(C(C(O1)OC2=C(C=C3C(=C2O)C(=O)C=C(O3)C4=CC=C(C=C4)O)OC)O)O)OC5C(C(C(C(O5)CO)O)O)O,s_28253,15596596.0
12434,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFB2C10>,False,COC1=CC(=C2C(=C1)OC3=C(C2=O)C=CC=C3O)OC4C(C(C(C(O4)CO)O)O)O,s_28256,15714465.0
12435,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFB2BC0>,False,COC1=CC(=C2C(=C1)OC3=C(C2=O)C=CC=C3O)OC4C(C(C(C(O4)COC5C(C(C(CO5)O)O)O)O)O)O,s_28257,15714466.0
12436,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFB2B70>,False,COC1=CC(=C2C(=C1)OC3=C(C2=O)C=CC=C3OC4C(C(C(C(O4)COC5C(C(C(CO5)O)O)O)O)O)O)O,s_28258,15714467.0
12437,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFB22B0>,False,COC1=C(C=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O,s_28259,15747332.0
12438,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFB2260>,False,CC1C(C(CC(O1)C2=C(C=C3C(=C2O)C(=O)C=C(O3)C4=CC(=C(C=C4)OC)OC5C(C(C(C(O5)CO)O)O)O)O)O)O,s_28260,15747333.0
12439,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFB2210>,False,CC(=O)OCC1C(C(C(C(O1)OC2=C(C(=C(C=C2)C(=O)C=CC3=CC(=C(C=C3)OC)O)O)O)O)O)O,s_28261,15755769.0
12440,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFB21C0>,False,COC1=C(C=CC(=C1)C2=CC(=O)C3=C(C=C(C=C3O2)OC4C(C(C(CO4)O)O)OC5C(C(C(O5)CO)O)O)O)O,s_28264,16007208.0
12441,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFB2170>,False,COC1=C(C=C(C=C1)C2CC(=O)C3=C(C=C(C=C3O2)OC4C(C(C(C(O4)CO)OC5C(C(C(C(O5)CO)O)O)O)O)O)O)O,s_28267,16047905.0
12442,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFB2120>,False,CC1C(C(C(C(O1)OC2=C(C=CC3=C2OC(=C(C3=O)O)C4=CC(=C(C=C4)O)O)O)O)O)O,s_28268,16069992.0
12443,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFB20D0>,False,CC(CC(=O)O)(CC(=O)OCC1C(C(C(C(O1)OC2=C(C=C(C=C2)C3CC(=O)C4=C(C=C(C=C4O3)O)O)OC)O)O)O)O,s_28271,16083134.0
12444,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFB2080>,False,CC1=CC(=O)C2=C(C=C(C=C2O1)OC3C(C(C(C(O3)COC(=O)C=CC4=CC(=C(C=C4)OC5C(C(C(C(O5)CO)O)O)O)O)O)O)O)O,s_28272,16094304.0
12445,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFB2030>,False,COC1=CC(=CC(=C1O)OC)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)COC5C(C(C(C(O5)CO)O)O)O)O)O)O,s_28273,16109838.0
12446,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFB1F80>,False,COC1=C(C=C2C(=C1O)C(=O)C(=CO2)C3=CC=C(C=C3)OC4C(C(C(C(O4)CO)O)O)O)OC5C(C(C(C(O5)CO)O)O)O,s_28274,16126681.0
12447,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFB1F30>,False,C.CC1C(C(C(C(O1)OC2=CC(=C3C(=C2)OC(=C(C3=O)O)C4=CC(=C(C=C4)O)O)O)O)O)O,s_28276,16126892.0
12448,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFB1EE0>,False,COC1=C(C=C(C=C1)C2=COC3=CC(=CC(=C3C2=O)O)OC4C(C(C(C(O4)CO)O)O)O)O,s_28277,16202157.0
12449,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFB1E90>,False,CC1C(C(C(C(O1)OC2=C(C=C3C(=C2)C(=O)C=C(O3)C4=CC(=C(C=C4)O)OC)O)O)O)O,s_28278,16215846.0
12450,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFB1E40>,False,CC1C(C(C(C(O1)OC2=CC(=C3C(=C2)OC(=C(C3=O)O)C4=CC(=C(C=C4)OC5C(OC(C(C5O)O)OC6C(OC(C(C6O)O)O)C)CO)O)O)O)O)O,s_28285,16407547.0
12451,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFB1DF0>,False,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)OC4C(C(C(C(O4)CO)OC5C(C(C(C(O5)CO)O)O)O)O)O,s_28287,16723177.0
12452,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFB1DA0>,False,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=CC4=C(C=C3)C(=O)C=C(O4)C5=CC(=C(C=C5)O)O)CO)O)O)O)O)O,s_28288,16724248.0
12453,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFB1D50>,False,C1C(C(C(C(O1)OC2=C(C(=C3C(=C2)OC(=CC3=O)C4=CC(=C(C=C4)O)O)O)C5C(C(C(C(O5)CO)O)O)O)O)O)O,s_28289,16724596.0
12454,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFB1D00>,False,CC1C(C(C(C(O1)OC2C(C(C(OC2O)CO)O)O)OC3=CC(=C(C(=C3)O)C(=O)CCC4=CC(=C(C=C4)OC)O)O)O)O,s_28290,17751031.0
12455,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFB1CB0>,False,C1=CC(=C(C=C1C2C(C(=O)C3=C(C=C(C=C3O2)O)O)(O)OC4C(C(C(C(O4)CO)O)O)O)O)O,s_28292,18392041.0
12456,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFB1C60>,False,CC=CCC(=O)OCC1C(C(C(C(O1)OC2=CC(=C3C(=C2)OC(=CC3=O)C4=CC(=C(C=C4)O)OC)O)O)O)O,s_28295,20106102.0
12457,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFB1C10>,False,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(C(=C4C(=C3)OC(=CC4=O)C5=CC(=C(C=C5)O)OC)O)OC)O)O)O)O)O)O,s_28296,20106119.0
12458,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFB1BC0>,False,CC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O.O.O,s_28297,20515792.0
12459,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFB1B70>,False,CC1C(C(C(C(O1)OCC2C(C(CC(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O,s_28301,20980950.0
12460,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFB1B20>,False,CC1C(C(C(C(O1)OC2=C(C(=C(C=C2)C(=O)C=CC3=CC(=C(C=C3)O)O)O)O)O)OC(=O)C)O,s_28302,20981770.0
12461,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFB1AD0>,False,CC1C(C(C(C(O1)OC2=C(C(=C(C=C2)C(=O)C=CC3=CC(=C(C=C3)O)O)O)O)O)O)O,s_28303,20981772.0
12462,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFB1A80>,False,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O.O.O,s_28309,21201096.0
12463,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFB1A30>,False,COC1=C(C=C2C(=C1O)C(=O)C3=C(O2)C=CC(=C3)O)OC4C(C(C(C(O4)CO)O)O)O,s_28331,21575214.0
12464,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFB1710>,False,COC1=C(C=C2C(=C1)C(=O)C3=C(O2)C=CC=C3O)OC4C(C(C(C(O4)CO)O)O)O,s_28332,21575216.0
12465,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFB16C0>,False,COC1=C(C=CC(=C1)C2=CC(=O)C3=C(C=C(C=C3O2)OC4C(C(C(C(O4)CO)O)O)OS(=O)(=O)[O-])O)O,s_28333,21578709.0
12466,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFB1670>,False,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=C(C=C(C=C3)C4=CC(=O)C5=C(C=C(C=C5O4)O)O)OC6C(C(C(C(O6)CO)O)O)O)CO)O)O)O)O)O,s_28334,21579129.0
12467,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFB1620>,False,C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O)OC5C(C(C(C(O5)CO)O)O)O,s_28335,21579130.0
12468,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFB15D0>,False,C1C(C(C(C(O1)OC2=C(C3=C(C(=C2)O)C(=O)C=C(O3)C4=CC=C(C=C4)O)O)O)O)O,s_28336,21589941.0
12469,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFB1580>,False,C1C(C(C(C(O1)OC2=C(C3=C(C(=C2)O)C(=O)C=C(O3)C4=CC(=C(C=C4)O)O)O)O)O)O,s_28337,21589942.0
12470,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFB1530>,False,CCCC(=O)OC1C(C(OC(C1O)OC2=CC(=C3C(=O)CC(OC3=C2)C4=CC(=C(C=C4)OC)O)O)COC5C(C(C(C(O5)C)O)O)O)O,s_28338,21609486.0
12471,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFB14E0>,False,COC1=CC(=C2C(=O)CC(OC2=C1)C3=CC(=C(C=C3)OC4C(C(C(C(O4)CO)O)O)O)OC)OC,s_28341,21637827.0
12472,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFB1490>,False,COC1=CC(=C2C(=O)CC(OC2=C1)C3=CC(=C(C=C3)O)OC4C(C(C(C(O4)CO)O)O)O)O,s_28342,21721940.0
12473,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFB1440>,False,COC1=C(C=C(C=C1)C2CC(=O)C3=C(C=C(C=C3O2)OC)OC)OC4C(C(C(C(O4)CO)O)O)O,s_28343,21721941.0
12474,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFB13F0>,False,COC1=CC(=C2C(=O)CC(OC2=C1)C3=CC(=C(C(=C3)OC)OC)OC4C(C(C(C(O4)CO)O)O)O)OC,s_28344,21721942.0
12475,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFB13A0>,False,COC1=CC(=C2C(=C1)OC(C(C2=O)O)C3=CC(=C(C=C3)O)O)OC4C(C(C(C(O4)CO)O)O)O,s_28349,21721954.0
12476,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFB1350>,False,CC(=O)OCC1C(C(C(C(O1)OC2=CC(=C3C(=C2)OC(=CC3=O)C4=CC(=C(C=C4)O)O)O)O)O)O,s_28353,21721976.0
12477,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFB1300>,False,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=C3)OC(=CC4=O)C5=CC(=C(C=C5)OC)O)O)OC6C(C(C(C(O6)C)O)O)O)O)O)O)O)O,s_28355,21721988.0
12478,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFB12B0>,False,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=C3)OC(=CC4=O)C5=CC(=C(C=C5)OC6C(C(C(C(O6)CO)O)O)O)O)O)O)O)O)O)O)O,s_28356,21721989.0
12479,<rdkit.Chem.rdchem.Mol object at 0x0000015B2AFB1260>,False,C1=CC(=C(C=C1C2=CC(=O)C3=C(O2)C(=C(C=C3O)O)C4C(C(C(C(O4)CO)O)O)OC5C(C(C(C(O5)CO)O)O)O)O)O,s_28357,21721996.0
